count,date,title,description,org_link,link
190,2024-02-03 17:58:00,'美제재' 中YMTC &quot;<b>군사</b>용으로 기술 공급하지 않아&quot;,"인공지능(<b>AI</b>) 회사 메그비(쾅스커지), 자율주행차 핵심 장비인 라이다 제조업체 허사이, 기술 기업 넷포사 등의 중국 기업을 추가했다. 미 국방부는 성명에서 &quot;'중국 <b>군사</b> 기업' 명단을 업데이트하는 것은 중국의 군·민... ",https://www.yna.co.kr/view/AKR20240203040800074?input=1195m,https://n.news.naver.com/mnews/article/001/0014486662?sid=104
191,2024-02-03 16:22:00,"&quot;투자도 '교과서 중심, 예복습 철저' 원칙을 지켜야죠&quot;[PB열전-#1]",수천·수만명의 <b>군사</b>가 벌이던 영토 전쟁은 수십억 원이 걸린 자산 증식의 혈투로 바뀌었다. PB는 어떤... 그는 “인공지능(<b>AI</b>)을 중심으로 빅테크주의 성장스토리가 만들어 지고 있다”면서 “일본의 반도체 장비와 한국의... ,http://www.fnnews.com/news/202402022314220237,https://n.news.naver.com/mnews/article/014/0005137713?sid=101
192,2024-02-03 08:22:00,"EU 회원국, 세계 첫 '<b>AI</b> 규제법' 승인… 안면인식 등 생체 정보 엄격 통제키로","정치·종교적 신념, 성적 지향, 인종과 같은 민감한 특성을 기준으로 사람을 분류하는 안면 인식 데이터베이스를 구축하고자 <b>AI</b> 기술로 생체 정보를 수집하는 관행 등이 금지된다. 다만 <b>군사</b>, 범죄수사, 보안 목적 등... ",https://www.newsquest.co.kr/news/articleView.html?idxno=217734,https://www.newsquest.co.kr/news/articleView.html?idxno=217734
193,2024-02-03 05:17:00,"EU, 세계 첫 ‘<b>AI</b> 규제법’ 승인…3~4월 의회 표결 남았다","다만 <b>군사</b>, 범죄수사, 보안 목적을 위한 수집의 경우 예외를 두기로 했다. 자율 주행 자동차나 의료 장비와 같은 제품 등 ‘고위험’ 등급에 해당하는 <b>AI</b>는 위험관리 시스템의 구축 및 유지, 품질 기준 충족 등 의무가... ",http://www.edaily.co.kr/news/newspath.asp?newsid=01187366638786912,https://n.news.naver.com/mnews/article/018/0005666969?sid=104
194,2024-02-03 03:05:00,<b>AI</b>는 절대 알 수 없는 감정… 인간은 ‘즐거움’ 느끼는 존재,최근 미국 팝 가수 테일러 스위프트의 딥페이크(deepfake·<b>AI</b>가 만든 가짜 콘텐츠) 음란 사진이 불을 지폈듯... 컴퓨터 ‘매니악’을 만든 수학자 존 폰 노이만이 미국의 <b>군사</b>적 목적과 함께하며 ‘변절한 수학자’가 되는... ,https://www.chosun.com/culture-life/book/2024/02/03/KBNHUQKXKRGEDBOPGO6DYZN3BM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003814769?sid=103
195,2024-02-03 01:26:00,"EU 회원국, 세계 첫 ‘<b>AI</b> 규제법’ 승인…의회 표결만 남아","법안은 정치·종교적 신념, 성적 지향, 인종과 같은 특성으로 사람을 분류하는 안면 인식 데이터베이스를 구축하기 위해 <b>AI</b> 기술로 생체 정보를 수집하는 관행 등이 금지됩니다. 다만 <b>군사</b>, 범죄수사, 보안 목적 등에... ",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7882278&ref=A,https://n.news.naver.com/mnews/article/056/0011655393?sid=104
196,2024-02-03 01:17:00,"EU 회원국, 세계 첫 ‘<b>AI</b> 규제법’ 승인…의회 표결만 남아","정치·종교적 신념, 성적 지향, 인종과 같은 민감한 특성을 기준으로 사람을 분류하는 안면 인식 데이터베이스를 구축하고자 <b>AI</b> 기술로 생체 정보를 수집하는 관행등이 금지된다. 다만 <b>군사</b>, 범죄수사, 보안 목적 등... ",http://www.segye.com/newsView/20240203500387?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003901211?sid=104
197,2024-02-03 00:53:00,"EU 회원국, 세계 첫 '<b>AI</b> 규제법' 승인…의회 표결만 남아","다만 <b>군사</b>, 범죄수사, 보안 목적 등 예외조항도 다수 포함돼 있다. <b>AI</b> 규제법은 이미 지난해 12월 초 EU 입법 절차상 가장 중요한 관문인 이사회·집행위·유럽의회 간 3자 협상을 통과한 만큼 이날 27개국 표결도 형식적... ",https://www.yna.co.kr/view/AKR20240203001400098?input=1195m,https://n.news.naver.com/mnews/article/001/0014486014?sid=104
198,2024-02-02 21:18:00,"현대로템, ‘컨트롤 타워’ 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.lawissue.co.kr/view.php?ud=202402022115457431f4ab64559d_12,http://www.lawissue.co.kr/view.php?ud=202402022115457431f4ab64559d_12
199,2024-02-02 18:56:00,엔비디아 새로운 <b>AI</b> 칩 중국 겨냥 '하웨이' 압박,미국의 뉴스에 따르면 H20 그래픽 카드는 미국이 중국의 <b>군사</b> <b>AI</b> 및 고급 컴퓨터 개발 능력을 제한하기 위해 고급 반도체의 수출에 제한을 두기 시작한 이후 중국 시장을 위해 엔비디아가 개발한 세 가지 제품 중... ,https://www.tokenpost.kr/article-163264,https://www.tokenpost.kr/article-163264
200,2024-02-02 18:44:00,"현대로템, '아미 타이거 4.0'에 대응한 '컨트롤 타워' 차륜형지휘소용차량 전...",0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율 향상에... 급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... ,https://www.aitimes.kr/news/articleView.html?idxno=30239,https://www.aitimes.kr/news/articleView.html?idxno=30239
201,2024-02-02 17:24:00,"현대로템, ‘컨트롤 타워’ 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.kukinews.com/newsView/kuk202402020221,http://www.kukinews.com/newsView/kuk202402020221
202,2024-02-02 17:04:00,"현대로템, 육군에 '컨트롤 타워' 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.efnews.co.kr/news/articleView.html?idxno=109700,http://www.efnews.co.kr/news/articleView.html?idxno=109700
203,2024-02-02 16:44:00,"현대로템, 차륜형지휘소용차량 전력화 지원",차량은 전장에서 모든 <b>군사</b> 작전을 수립하고 부대 지휘·통제 등 통합 업무를 수행한다. 특히 육군이 미래형 지상군 모델로 추진하는 '아미 타이거 4.0(Army TIGER 4.0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 4차 산업 신기술로... ,http://www.newsprime.co.kr/news/article.html?no=627033,http://www.newsprime.co.kr/news/article.html?no=627033
204,2024-02-02 16:38:00,"현대로템, '컨트롤 타워' 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.biztribune.co.kr/news/articleView.html?idxno=303620,http://www.biztribune.co.kr/news/articleView.html?idxno=303620
205,2024-02-02 16:33:00,"현대로템, 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://magazine.hankyung.com/business/article/202402020669b,https://n.news.naver.com/mnews/article/050/0000071436?sid=101
206,2024-02-02 16:08:00,"현대로템, '컨트롤 타워' 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.ikld.kr/news/articleView.html?idxno=288897,http://www.ikld.kr/news/articleView.html?idxno=288897
207,2024-02-02 15:54:00,'<b>AI</b> 성장왕' AMD·저평가 SK하이닉스… 인공지능 덕에 핫한 반도체株 담아볼까,"또 <b>AI</b>가 <b>군사</b>용으로도 사용될 가능성이 높아 미·중 무역분쟁에서 빠지지 않는 단골 소재로 나온다. 'ASML이 없으면 <b>AI</b>도 없다'는 말이 괜히 나오는 것이 아니다. 삼성전자, SK하이닉스, TSMC, 인텔 등을 고객사로 삼고... ",https://www.mk.co.kr/article/10935395,https://n.news.naver.com/mnews/article/009/0005253915?sid=101
208,2024-02-02 15:17:00,[GAM]월가 트럼프 트레이드 확산 ① 피벗 막히나··종목들 희비,지난 1월15일부터 4박5일간 스위스에서 열린 다보스 포럼에서 인공지능(<b>AI</b>)만큼 '트럼프 2.0'이 커다란... 간 <b>군사</b>적 긴장감이 고조되면서 관련 업체들이 월가의 조명을 받을 것&quot;이라고 말했다. 골드만 삭스는 보고서를... ,https://www.newspim.com/news/view/20240202000867,https://www.newspim.com/news/view/20240202000867
209,2024-02-02 15:16:00,[엄태윤 칼럼] 급변하는 기술 트렌드와 요동치는 국제정세…'마켓 인텔리전스...,지난해부터 오픈 <b>AI</b>의 챗GPT로 인해 인공지능 열풍이 불고 있으며 각 산업에서 인공지능 접목 현상이 더욱... 북한이 러시아에 전쟁 무기를 공급하고 있는 등 북·러 관계가 <b>군사</b>동맹 관계로 치닫고 있어 한반도에도... ,https://www.ajunews.com/view/20240202133255739,https://www.ajunews.com/view/20240202133255739
210,2024-02-02 15:08:00,"코매퍼, 국내 최초 <b>AI</b> 안전진단 솔루션 GS 인증 1등급 획득","코매퍼(대표 김달주)의 <b>AI</b> 기술이 적용된 안전 점검 소프트웨어가 국내 시설물 점검 단일 솔루션 중... 이밖에 토목건설, 교량, 댐, 빌딩, 터널 등 안전진단 시장과 더불어 <b>군사</b> 및 보안시설 경비, 탐지 관련 분야로의... ",https://www.getnews.co.kr/news/articleView.html?idxno=659576,https://www.getnews.co.kr/news/articleView.html?idxno=659576
211,2024-02-02 14:52:00,"현대로템, '차륜형지휘소용차량' 전력화 지원 나서",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.cstimes.com/news/articleView.html?idxno=578109,https://www.cstimes.com/news/articleView.html?idxno=578109
212,2024-02-02 14:16:00,"현대로템, ‘움직이는 컨트롤타워’ 차륜형지휘소용차량 전력화 지원",따라서 이를 활용하면 급박한 전시에도 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제할 수 있다.... 우리 육군은 ‘아미 타이거 4.0’를 통해 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용하는 방안을... ,http://www.edaily.co.kr/news/newspath.asp?newsid=02528886638786584,https://n.news.naver.com/mnews/article/018/0005666617?sid=103
213,2024-02-02 13:48:00,[이 책 어때]반도체의 모든 길은 Arm으로 통한다,"중국은 대만 포위 <b>군사</b>훈련을 실시하면서 무력 시위에 나섰고 양안과 미·중 간 갈등이 극에 달했다. ‘Arm... 미국과 중국은 경제, 과학, <b>군사</b>, 우주 개발 등 여러 분야에서 경쟁하고 있으며 반도체 확보는 무엇보다... ",https://view.asiae.co.kr/article/2024020113002782944,https://n.news.naver.com/mnews/article/277/0005375548?sid=103
214,2024-02-02 13:46:00,과학화 경계 시스템의 필수 요소 ‘외곽감시 시스템’ 시장 분석,"오늘날에는 <b>군사</b>시설과 주요 보안시설, 국경 그리고 감옥 등 다양한 곳에서 사용되고 있다.울타리 센서가... ‘인공지능(<b>AI</b>) 기반의 영상감시 경보기능’이 추가될 예정이다.군은 인공지능(<b>AI</b>) 영상분석 기능에 대해... ",http://www.boannews.com/media/view.asp?idx=126193&kind=,http://www.boannews.com/media/view.asp?idx=126193&kind=
215,2024-02-02 13:22:00,무분별 방역초소 설치·운영 행정력만 낭비된다,"4년 전인 지난 2020년 농장에 고병원성 <b>AI</b>가 발생해 수십억 원의 큰 피해를 입었던 윤 대표는 차단방역의 중요성을 누구보다 잘 알고 있다. 때문에 그는 농장 입구는 물론, 농장으로 통하는 <b>군사</b>도로 진입로에도 터널형... ",https://www.chukkyung.co.kr/news/articleView.html?idxno=70382,https://www.chukkyung.co.kr/news/articleView.html?idxno=70382
216,2024-02-02 13:06:00,"현대로템, 컨트롤타워 '차륜형지휘소용차량' 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 특히 육군이 미래형 지상군 모델로 추진하고 있는 '아미 타이거 4.0'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등... ,http://www.startuptoday.co.kr/news/articleView.html?idxno=171412,http://www.startuptoday.co.kr/news/articleView.html?idxno=171412
217,2024-02-02 13:02:00,"미국 국방부, '중국군과 관련된 기업 명단'에 중국 메모리 기업 YMTC 추가","2일 미국 국방부에 따르면 YMTC는 인공지능(<b>AI</b>) 회사 메그비(쾅스커지), 자율주행차 라이다 제조업체 허사이... &lt;연합뉴스&gt; 미국 국방부는 성명을 통해 &quot;중국 <b>군사</b> 기업 명단을 업데이트하는 것은 중국의 군·민 융합 전략을... ",https://www.businesspost.co.kr/BP?command=article_view&num=341406,https://www.businesspost.co.kr/BP?command=article_view&num=341406
218,2024-02-02 12:49:00,"현대로템, 컨트롤타워 '차륜형지휘소용차량' 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 특히 육군이 미래형 지상군 모델로 추진하고 있는 '아미 타이거 4.0'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등... ,https://www.polinews.co.kr/news/articleView.html?idxno=633827,https://www.polinews.co.kr/news/articleView.html?idxno=633827
219,2024-02-02 11:59:00,"현대로템, 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘‧통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.dailian.co.kr/news/view/1324545/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002796102?sid=101
220,2024-02-02 11:32:00,"현대로템, '차륜형지휘소용차량' 전력화 집중 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.straightnews.co.kr/news/articleView.html?idxno=244548,https://www.straightnews.co.kr/news/articleView.html?idxno=244548
221,2024-02-02 11:29:00,"&quot;잠시만요&quot;...인니 기술자, 'KF-21' 자료 유출하려다 적발 [지금이뉴스]",다만 <b>군사</b>기밀 유출이나 방위산업기술보호법에 저촉되는 내부자료는 없는 것으로 파악했다고... 이유로 사업 분담금을 납부하지 않아 1조 원을 연체 중입니다. 기자ㅣ최민기 <b>AI</b> 앵커ㅣY-GO 자막편집 | 이 선 #지금이뉴스,https://www.ytn.co.kr/_ln/0134_202402021129524709,https://n.news.naver.com/mnews/article/052/0001993379?sid=100
222,2024-02-02 11:24:00,"현대로템, 차륜형지휘소차 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)’의 기치를 세우고 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및... ,http://news.heraldcorp.com/view.php?ud=20240202000401,https://n.news.naver.com/mnews/article/016/0002261658?sid=101
223,2024-02-02 11:24:00,"현대로템, 차륜형지휘소용차량 운용 안정성 향상 위해 기술·교육훈련 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.mtnews.net/news/view.php?idx=17870,http://www.mtnews.net/news/view.php?idx=17870
224,2024-02-02 11:24:00,"현대로템, 육군 장병 '차륜형지휘소용차량 교육' 이상 무",전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합 업무를 수행해 지상군... 특히 육군이 미래형 지상군 모델로 추진 중인 '아미 타이거 4.0'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업... ,https://www.ngetnews.com/news/articleView.html?idxno=501271,https://www.ngetnews.com/news/articleView.html?idxno=501271
225,2024-02-02 11:10:00,"현대로템, 육군의 차륜형지휘소용차량 안정적 운용 위한 교육지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.thefairnews.co.kr/news/articleView.html?idxno=21821,https://www.thefairnews.co.kr/news/articleView.html?idxno=21821
226,2024-02-02 11:02:00,"현대로템, ‘컨트롤 타워’ 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.asiatime.co.kr/article/20240202500060,https://www.asiatime.co.kr/article/20240202500060
227,2024-02-02 10:52:00,"통일부 장관 &quot;이재명, 6.25 전쟁 인식에 큰 문제&quot; [지금이뉴스]",김영호 통일부 장관은 북한이 지금 <b>군사</b>적 위협을 통해 노리는 건 한반도를 중동처럼 상시적 <b>군사</b>분쟁... 통일부가 담당해야 한다는 입장이 분명하다고 말했습니다. 기자ㅣ최두희 <b>AI</b> 앵커ㅣY-GO 자막편집 | 이 선 #지금이뉴스,https://www.ytn.co.kr/_ln/0134_202402021052155483,https://n.news.naver.com/mnews/article/052/0001993353?sid=100
228,2024-02-02 10:38:00,"현대로템, ‘컨트롤 타워’ 차륜형지휘차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.etoday.co.kr/news/view/2327697,https://www.etoday.co.kr/news/view/2327697
229,2024-02-02 10:38:00,움직이는 軍 컨트롤타워 '차륜형지휘소' 현대로템 &quot;운용 안정성 향상 전력 강...,급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.smedaily.co.kr/news/articleView.html?idxno=280761,http://www.smedaily.co.kr/news/articleView.html?idxno=280761
230,2024-02-02 10:31:00,"[쫌아는기자들] “안중근을 ‘테러리스트’라는 <b>AI</b>, <b>AI</b> 윤리 어떻게 할 것인가...","이러한 기술이 정치적으로 악용되거나, <b>군사</b>적 목적으로 사용될 경우, 기존의 대립을 더욱 심화시킬 수 있어요. 또 다른 문제는 사람들이 <b>AI</b>에 대해 과신하는 경향입니다. 많은 사람들이 <b>AI</b>의 한계와 잠재적인 오류... ",https://www.chosun.com/economy/smb-venture/2024/02/02/QJ24NUGQQNF3TGJC4F6GPXFDDY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003814626?sid=101
231,2024-02-02 10:02:00,"현대로템, 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.businesskorea.co.kr/news/articleView.html?idxno=210688,https://www.businesskorea.co.kr/news/articleView.html?idxno=210688
232,2024-02-02 10:00:00,"현대로템, ‘컨트롤 타워’ 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.kukinews.com/newsView/kuk202402020027,http://www.kukinews.com/newsView/kuk202402020027
233,2024-02-02 09:52:00,"현대로템, '컨트롤 타워' 차륜형지휘소용차량 전력화 지원","모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합 업무를 수행합니다. 특히, 육군이 미래형 지상군 모델로 추진하고 있는 '아미 타이거 4.0(Army TIGER 4.0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등... ",http://www.paxetv.com/news/articleView.html?idxno=195856,http://www.paxetv.com/news/articleView.html?idxno=195856
234,2024-02-02 09:42:00,"현대로템, '컨트롤 타워' 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등을 더해 전투 효율성을 극대화한 것이 특징이다. 전장에서 첨단... ,http://www.inews24.com/view/1683419,https://n.news.naver.com/mnews/article/031/0000809868?sid=101
235,2024-02-02 09:39:00,"현대로템, ‘컨트롤 타워’ 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)’의 기치를 세우고 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및... ,http://news.heraldcorp.com/view.php?ud=20240202000154,https://n.news.naver.com/mnews/article/016/0002261493?sid=101
236,2024-02-02 09:30:00,"현대로템, '컨트롤 타워' 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://weekly.hankooki.com/news/articleView.html?idxno=7083860,https://weekly.hankooki.com/news/articleView.html?idxno=7083860
237,2024-02-02 09:24:00,"현대로템, 차륜형지휘소용차량 전력화 지원...&quot;전장 컨트롤 타워 역할&quot;",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율 향상에... ,http://www.fnnews.com/news/202402020907532264,https://n.news.naver.com/mnews/article/014/0005137306?sid=101
238,2024-02-02 09:24:00,"현대로템, 컨트롤타워 '차륜형지휘소용차량' 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 특히 육군이 미래형 지상군 모델로 추진하고 있는 ‘아미 타이거 4.0’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등... ,http://www.g-enews.com/ko-kr/news/article/news_all/2024020208563771966ed0c62d49_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/2024020208563771966ed0c62d49_1/article.html
239,2024-02-02 09:22:00,"현대로템, 최첨단 커넥티비티 기능 탑재한 전술차량 집중 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.autodaily.co.kr/news/articleView.html?idxno=514110,https://www.autodaily.co.kr/news/articleView.html?idxno=514110
240,2024-02-02 09:20:00,"현대로템, 차륜형지휘소용차량 전력화 집중 지원···지상군 본부 역할",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.enewstoday.co.kr/news/articleView.html?idxno=2086291,http://www.enewstoday.co.kr/news/articleView.html?idxno=2086291
241,2024-02-02 09:10:00,"美, YMTC·AMEC도 中 '<b>군사</b>지원' 기업에 추가…반도체 압박 지속","이번에 추가된 기업은 주로 반도체, <b>AI</b> 등 첨단 기술을 다루고 있다. 중국의 주요 메모리 반도체 제조업체 YMTC, 반도체 장비업체 AMEC, <b>AI</b> 기업 메그비, 라이다(LiDAR) 제조업체인 헤사이테크놀로지 등이 명단에 포함됐다.... ",https://zdnet.co.kr/view/?no=20240202081723,https://n.news.naver.com/mnews/article/092/0002320190?sid=105
242,2024-02-02 09:08:00,현대로템 '차륜형 지휘소용 차량' 배치 부대 전력화 지원,급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.newsis.com/view/?id=NISX20240202_0002614305&cID=10812&pID=10800,https://n.news.naver.com/mnews/article/003/0012354050?sid=102
243,2024-02-02 09:02:00,"현대로템, '컨트롤 타워' 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘ㆍ통제하는 등 통합... 0)'은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,https://www.newsway.co.kr/news/view?ud=2024020208591471377,https://www.newsway.co.kr/news/view?ud=2024020208591471377
244,2024-02-02 08:56:00,"현대로템, ‘컨트롤 타워’ 차륜형지휘소용차량 전력화 지원",급박하게 전개되는 전장 상황에서 모든 <b>군사</b> 작전을 수립하고 신속하게 부대를 지휘·통제하는 등 통합... 0)’은 각종 전투 플랫폼에 인공지능(<b>AI</b>) 등 4차산업 신기술을 활용해 전투 효율성 극대화 및 전투원 생존율... ,http://www.sentv.co.kr/news/view/678655,http://www.sentv.co.kr/news/view/678655
